mode,o_zone_id,d_zone_id,o_x_coord,o_y_coord,d_x_coord,d_y_coord,total_distance_mile,total_distance_km,total_free_flow_travel_time,total_congestion_travel_time,volume,
sov,2,5,-111.941,33.4243,-111.937,33.4244,0.41826,0.67298,0.977613,0.977615,10.4896
sov,2,6,-111.941,33.4243,-111.935,33.4243,0.513841,0.82677,1.2083,1.2083,15.7345
sov,2,7,-111.941,33.4243,-111.941,33.4219,0.303468,0.48828,0.618575,0.618576,5.2448
sov,2,8,-111.941,33.4243,-111.941,33.4205,0.404537,0.6509,0.872863,0.872864,5.2448
sov,2,15,-111.941,33.4243,-111.938,33.4149,0.756203,1.21673,1.41454,1.41454,10.4896
sov,2,16,-111.941,33.4243,-111.937,33.4146,0.876401,1.41013,1.91726,1.91726,10.4896
sov,2,18,-111.941,33.4243,-111.94,33.4265,0.218676,0.35185,0.453803,0.453804,5.2448
sov,2,23,-111.941,33.4243,-111.941,33.4191,0.503505,0.81014,1.12473,1.12473,10.4896
sov,2,25,-111.941,33.4243,-111.94,33.4136,0.803723,1.29319,1.57196,1.57196,5.2448
sov,2,29,-111.941,33.4243,-111.939,33.4255,0.179683,0.28911,0.389213,0.389214,5.2448
sov,4,5,-111.938,33.4244,-111.937,33.4244,0.0558981,0.08994,0.13491,0.13491,6.8611
sov,5,2,-111.937,33.4244,-111.941,33.4243,0.418738,0.67375,0.978575,0.97858,10.2917
sov,5,4,-111.937,33.4244,-111.938,33.4244,0.0558981,0.08994,0.13491,0.13491,6.8611
sov,5,6,-111.937,33.4244,-111.935,33.4243,0.0976259,0.15708,0.23562,0.23562,10.2917
sov,5,7,-111.937,33.4244,-111.941,33.4219,0.420317,0.67629,0.837114,0.837114,3.4306
sov,5,8,-111.937,33.4244,-111.941,33.4205,0.521386,0.83891,1.0914,1.0914,3.4306
sov,5,15,-111.937,33.4244,-111.938,33.4149,0.873052,1.40474,1.63308,1.63308,6.8611
sov,5,16,-111.937,33.4244,-111.937,33.4146,0.99325,1.59814,2.1358,2.1358,6.8611
sov,5,18,-111.937,33.4244,-111.94,33.4265,0.499068,0.803,1.09848,1.09848,3.4306
sov,5,23,-111.937,33.4244,-111.941,33.4191,0.620354,0.99815,1.34327,1.34327,6.8611
sov,5,25,-111.937,33.4244,-111.94,33.4136,0.920572,1.4812,1.7905,1.7905,3.4306
sov,5,29,-111.937,33.4244,-111.939,33.4255,0.460075,0.74026,1.03389,1.03389,3.4306
sov,5,30,-111.937,33.4244,-111.938,33.4255,0.164568,0.26479,0.362588,0.362588,10.2917
sov,6,2,-111.935,33.4243,-111.941,33.4243,0.514319,0.82754,1.20926,1.20927,15.7345
sov,6,5,-111.935,33.4243,-111.937,33.4244,0.0976259,0.15708,0.23562,0.23562,10.4896
sov,6,7,-111.935,33.4243,-111.941,33.4219,0.515749,0.82984,0.99999,0.99999,5.2448
sov,6,8,-111.935,33.4243,-111.941,33.4205,0.616818,0.99246,1.25428,1.25428,5.2448
sov,6,15,-111.935,33.4243,-111.938,33.4149,0.968484,1.55829,1.79595,1.79595,10.4896
sov,6,16,-111.935,33.4243,-111.937,33.4146,1.08868,1.75169,2.29868,2.29868,10.4896
sov,6,18,-111.935,33.4243,-111.94,33.4265,0.594649,0.95679,1.32916,1.32916,5.2448
sov,6,23,-111.935,33.4243,-111.941,33.4191,0.715786,1.1517,1.50615,1.50615,10.4896
sov,6,25,-111.935,33.4243,-111.94,33.4136,1.016,1.63475,1.95338,1.95338,5.2448
sov,6,29,-111.935,33.4243,-111.939,33.4255,0.555656,0.89405,1.26457,1.26457,5.2448
sov,6,30,-111.935,33.4243,-111.938,33.4255,0.263897,0.42461,0.561508,0.561508,15.7345
sov,7,2,-111.941,33.4219,-111.941,33.4243,0.303456,0.48826,0.61855,0.618554,5.0506
sov,7,5,-111.941,33.4219,-111.937,33.4244,0.420193,0.67609,0.825061,0.825062,3.367
sov,7,6,-111.941,33.4219,-111.935,33.4243,0.515594,0.82959,0.987884,0.987886,5.0506
sov,7,8,-111.941,33.4219,-111.941,33.4205,0.0970541,0.15616,0.31232,0.31232,1.6835
sov,7,15,-111.941,33.4219,-111.938,33.4149,0.589167,0.94797,1.03116,1.03116,3.367
sov,7,16,-111.941,33.4219,-111.937,33.4146,0.709366,1.14137,1.53389,1.53389,3.367
sov,7,18,-111.941,33.4219,-111.94,33.4265,0.383785,0.61751,0.738453,0.738453,1.6835
sov,7,23,-111.941,33.4219,-111.941,33.4191,0.33647,0.54138,0.741358,0.741359,3.367
sov,7,25,-111.941,33.4219,-111.94,33.4136,0.636687,1.02443,1.18859,1.18859,1.6835
sov,7,29,-111.941,33.4219,-111.939,33.4255,0.344792,0.55477,0.673863,0.673863,1.6835
sov,8,2,-111.941,33.4205,-111.941,33.4243,0.413443,0.66523,0.901155,0.90116,5.0506
sov,8,5,-111.941,33.4205,-111.937,33.4244,0.53018,0.85306,1.10767,1.10767,3.367
sov,8,6,-111.941,33.4205,-111.935,33.4243,0.625581,1.00656,1.27049,1.27049,5.0506
sov,8,7,-111.941,33.4205,-111.941,33.4219,0.0970541,0.15616,0.31232,0.31232,1.6835
sov,8,15,-111.941,33.4205,-111.938,33.4149,0.500168,0.80477,0.913555,0.913555,3.367
sov,8,16,-111.941,33.4205,-111.937,33.4146,0.620367,0.99817,1.41628,1.41628,3.367
sov,8,18,-111.941,33.4205,-111.94,33.4265,0.493773,0.79448,1.02106,1.02106,1.6835
sov,8,23,-111.941,33.4205,-111.941,33.4191,0.104375,0.16794,0.33588,0.33588,3.367
sov,8,25,-111.941,33.4205,-111.94,33.4136,0.547688,0.88123,1.07098,1.07098,1.6835
sov,8,29,-111.941,33.4205,-111.939,33.4255,0.454779,0.73174,0.956468,0.956468,1.6835
sov,9,10,-111.942,33.4136,-111.942,33.4147,0.0753387,0.12122,0.24244,0.24244,3.4306
sov,9,25,-111.942,33.4136,-111.94,33.4136,0.141417,0.22754,0.45508,0.45508,3.4306
sov,9,26,-111.942,33.4136,-111.942,33.4136,0.00346799,0.00558,0.01116,0.01116,3.4306
sov,10,9,-111.942,33.4147,-111.942,33.4136,0.0753387,0.12122,0.24244,0.24244,3.367
sov,11,12,-111.942,33.419,-111.942,33.419,0.000515848,0.00083,0.00166,0.00166,3.367
sov,12,11,-111.942,33.419,-111.942,33.419,0.000515848,0.00083,0.00166,0.00166,3.4306
sov,12,13,-111.942,33.419,-111.942,33.4204,0.0957116,0.154,0.308,0.308,3.4306
sov,12,23,-111.942,33.419,-111.941,33.4191,0.0669795,0.10777,0.21554,0.21554,6.8611
sov,12,24,-111.942,33.419,-111.942,33.419,0.000316967,0.00051,0.00102,0.00102,3.4306
sov,13,2,-111.942,33.4204,-111.941,33.4243,0.474015,0.76269,1.04732,1.04732,5.0506
sov,13,5,-111.942,33.4204,-111.937,33.4244,0.590752,0.95052,1.25383,1.25383,3.367
sov,13,6,-111.942,33.4204,-111.935,33.4243,0.686153,1.10402,1.41665,1.41666,5.0506
sov,13,7,-111.942,33.4204,-111.941,33.4219,0.171417,0.27581,0.454148,0.454148,1.6835
sov,13,8,-111.942,33.4204,-111.941,33.4205,0.0773151,0.1244,0.200045,0.200045,1.6835
sov,13,12,-111.942,33.4204,-111.942,33.419,0.0957116,0.154,0.308,0.308,3.367
sov,13,15,-111.942,33.4204,-111.938,33.4149,0.56074,0.90223,1.05972,1.05972,3.367
sov,13,16,-111.942,33.4204,-111.937,33.4146,0.680938,1.09563,1.56244,1.56245,3.367
sov,13,18,-111.942,33.4204,-111.94,33.4265,0.554344,0.89194,1.16722,1.16722,1.6835
sov,13,23,-111.942,33.4204,-111.941,33.4191,0.164947,0.2654,0.482045,0.482045,3.367
sov,13,25,-111.942,33.4204,-111.94,33.4136,0.60826,0.97869,1.21714,1.21714,1.6835
sov,13,29,-111.942,33.4204,-111.939,33.4255,0.515351,0.8292,1.10263,1.10263,1.6835
sov,15,2,-111.938,33.4149,-111.941,33.4243,0.825649,1.32847,1.6789,1.67891,10.2917
sov,15,5,-111.938,33.4149,-111.937,33.4244,0.942387,1.5163,1.88541,1.88541,6.8611
sov,15,6,-111.938,33.4149,-111.935,33.4243,1.03779,1.6698,2.04824,2.04824,10.2917
sov,15,7,-111.938,33.4149,-111.941,33.4219,0.658626,1.05973,1.29555,1.29555,3.4306
sov,15,8,-111.938,33.4149,-111.941,33.4205,0.560709,0.90218,1.14963,1.14963,3.4306
sov,15,16,-111.938,33.4149,-111.937,33.4146,0.0569111,0.09157,0.0686775,0.0686775,6.8611
sov,15,18,-111.938,33.4149,-111.94,33.4265,0.905979,1.45772,1.79881,1.79881,3.4306
sov,15,23,-111.938,33.4149,-111.941,33.4191,0.46179,0.74302,1.0035,1.0035,6.8611
sov,15,25,-111.938,33.4149,-111.94,33.4136,0.170597,0.27449,0.437561,0.437561,3.4306
sov,15,29,-111.938,33.4149,-111.939,33.4255,0.866986,1.39498,1.73422,1.73422,3.4306
sov,16,17,-111.937,33.4146,-111.937,33.4146,0.0201305,0.03239,0.0242925,0.0242925,20.5831
sov,17,2,-111.937,33.4146,-111.941,33.4243,0.86706,1.3951,1.49546,1.49547,33.3949
sov,17,5,-111.937,33.4146,-111.937,33.4244,0.983797,1.58293,1.70197,1.70197,22.2633
sov,17,6,-111.937,33.4146,-111.935,33.4243,1.0792,1.73643,1.8648,1.8648,33.3949
sov,17,7,-111.937,33.4146,-111.941,33.4219,0.700037,1.12636,1.11211,1.11211,11.1316
sov,17,8,-111.937,33.4146,-111.941,33.4205,0.602119,0.96881,0.966188,0.966188,11.1316
sov,17,15,-111.937,33.4146,-111.938,33.4149,0.125333,0.20166,0.171733,0.171733,22.2633
sov,17,16,-111.937,33.4146,-111.937,33.4146,0.688745,1.10819,1.26386,1.26386,22.2633
sov,17,18,-111.937,33.4146,-111.94,33.4265,0.94739,1.52435,1.61537,1.61537,11.1316
sov,17,23,-111.937,33.4146,-111.941,33.4191,0.503201,0.80965,0.820058,0.820059,22.2633
sov,17,25,-111.937,33.4146,-111.94,33.4136,0.616066,0.99125,0.918561,0.918561,11.1316
sov,17,29,-111.937,33.4146,-111.939,33.4255,0.908397,1.46161,1.55078,1.55078,11.1316
sov,18,2,-111.94,33.4265,-111.941,33.4243,0.215078,0.34606,0.4604,0.460405,5.0506
sov,18,5,-111.94,33.4265,-111.937,33.4244,0.494991,0.79644,1.10411,1.10411,3.367
