node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary
425100,,-111.89655,33.5840669,4251,,residential,0
277602,,-111.8965123,33.5841454,2776,,residential,0
277603,,-111.8965822,33.5841689,2776,,residential,0
425101,,-111.8966199,33.5840904,4251,,residential,0
277604,,-111.8964539,33.5842839,2776,,residential,0
425200,,-111.8963166,33.5855662,4252,,residential,0
425201,,-111.8963921,33.5855677,4252,,residential,0
277605,,-111.896526,33.5843023,2776,,residential,0
425202,,-111.8963125,33.5857105,4252,,residential,0
425300,,-111.896186,33.5862022,4253,,residential,0
425301,,-111.8962614,33.5862029,4253,,residential,0
425203,,-111.8963879,33.585712,4252,,residential,0
425302,,-111.8961893,33.5863482,4253,,residential,0
425400,,-111.8961908,33.5863691,4254,,residential,0
425401,,-111.8962664,33.5863696,4254,,residential,0
425303,,-111.8962647,33.5863454,4253,,residential,0
425402,,-111.8961887,33.5865129,4254,,residential,0
425500,,-111.8962366,33.5867411,4255,,residential,-1
425501,,-111.8963035,33.5867119,4255,,residential,1
425403,,-111.8962641,33.5865144,4254,,residential,0
425600,,-111.8740665,33.5793005,4256,,residential,0
425700,,-111.8739687,33.5793003,4257,,residential,0
425701,,-111.8739685,33.5793634,4257,,residential,0
425601,,-111.8740663,33.5793636,4256,,residential,0
425702,,-111.8738599,33.579302,4257,,residential,0
238302,,-111.8734492,33.5793277,2383,,residential,0
238303,,-111.8734596,33.5793902,2383,,residential,0
425703,,-111.8738617,33.5793651,4257,,residential,0
238304,,-111.8732764,33.5793549,2383,,residential,0
238102,,-111.8727158,33.5795474,2381,,residential,0
238103,,-111.8727526,33.5796025,2381,,residential,0
238305,,-111.8732939,33.5794163,2383,,residential,0
238104,,-111.8725652,33.5796173,2381,,residential,0
224604,,-111.8708665,33.5799306,2246,,residential,0
224605,,-111.8708373,33.5799888,2246,,residential,0
238105,,-111.8726016,33.5796726,2381,,residential,0
425800,,-111.8655243,33.5799663,4258,,residential,0
425900,,-111.8652029,33.5797925,4259,,residential,-1
425901,,-111.8651619,33.5798455,4259,,residential,1
425801,,-111.8654833,33.5800193,4258,,residential,0
303506,,-111.8657734,33.5801808,3035,,residential,0
425802,,-111.8656071,33.5800971,4258,,residential,0
425803,,-111.8656606,33.5800328,4258,,residential,0
303507,,-111.8658239,33.5801112,3035,,residential,0
426000,,-111.8644624,33.5811811,4260,,residential,0
426200,,-111.8647466,33.5813165,4262,,residential,0
384404,,-111.8652998,33.5814176,3844,,residential,0
325802,,-111.8638894,33.5811604,3258,,residential,0
196602,,-111.8631919,33.5811426,1966,,residential,0
196603,,-111.8631693,33.5812028,1966,,residential,0
325803,,-111.863932,33.5812125,3258,,residential,0
325804,,-111.8640674,33.581137,3258,,residential,0
426400,,-111.8644807,33.5824364,4264,,primary,0
426500,,-111.8650883,33.5825957,4265,,primary,0
313102,,-111.8611037,33.5824331,3131,,tertiary,0
313103,,-111.860802,33.5824324,3131,,tertiary,0
396601,,-111.8575916,33.5824205,3966,,primary,0
426601,,-111.8556421,33.5824227,4266,,primary,0
426700,,-111.8531549,33.5824054,4267,,primary,0
426800,,-111.8651953,33.5825965,4268,,primary,0
426801,,-111.8654971,33.5825983,4268,,primary,0
395802,,-111.8662627,33.5826006,3958,,primary,0
426900,,-111.8716137,33.5826116,4269,,primary,0
384503,,-111.8652781,33.5824793,3845,,primary,0
42204,,-111.874086,33.5840212,422,,residential,0
427000,,-111.874096,33.5837279,4270,,tertiary,0
299403,,-111.87404,33.5889494,2994,,residential,0
49104,,-111.8740722,33.5880233,491,,residential,0
49105,,-111.8740721,33.5878789,491,,residential,0
111102,,-111.8740426,33.5862169,1111,,residential,0
111103,,-111.8740427,33.5860725,1111,,residential,0
119004,,-111.8740673,33.5847781,1190,,residential,0
119005,,-111.8740666,33.5846339,1190,,residential,0
42205,,-111.87408,33.5841654,422,,residential,0
607100,,-111.874086,33.5715101,6071,,tertiary,0
67703,,-111.874036,33.5702563,677,,tertiary,0
352402,,-111.8671163,33.6327403,3524,,residential,0
352702,,-111.8670476,33.6320188,3527,,residential,0
352703,,-111.8669858,33.6320584,3527,,residential,0
352403,,-111.8670429,33.6327257,3524,,residential,0
352704,,-111.8669998,33.6319591,3527,,residential,0
427200,,-111.8669828,33.6318467,4272,,residential,0
427201,,-111.8669079,33.6318546,4272,,residential,0
352705,,-111.8669249,33.631967,3527,,residential,0
203104,,-111.8359937,33.6217678,2031,,residential,0
348404,,-111.8355879,33.6220663,3484,,residential,0
348405,,-111.8356595,33.6220462,3484,,residential,0
203105,,-111.8359745,33.6218288,2031,,residential,0
427300,,-111.9031166,33.581274,4273,,residential,1
64702,,-111.903118,33.5813001,647,,residential,0
64703,,-111.9031759,33.5813503,647,,residential,0
427301,,-111.9031168,33.5812722,4273,,residential,-1
427400,,-111.9024226,33.5783691,4274,,residential,1
163002,,-111.9026746,33.5783239,1630,,residential,0
163003,,-111.9025718,33.5782446,1630,,residential,0
427401,,-111.9024224,33.5783673,4274,,residential,-1
427500,,-111.9034209,33.5787148,4275,,residential,1
195602,,-111.9036257,33.5786316,1956,,residential,0
195603,,-111.903537,33.5785648,1956,,residential,0
427501,,-111.9034202,33.5787131,4275,,residential,-1
